date,beta1,beta2,beta3,lambda,fit_rmse,n_obs,y3m,y6m,y1y,y2y,y5y,y10y,y30y,slope_2s10s,slope_3m10y,belly_richness,curve_shape,year,month_number,month_short,period_label
2020-02-14,1.6319817139826716,13.670959246698684,-15.0,0.0609,0.19285564154090315,10,1.5608935641984885,1.4742266341906116,1.5510442468017172,1.5915124230447284,1.6157939976074616,1.6238878557950664,1.6292837612534699,0.03237543275033805,0.06299429159657799,0.008093858187564251,Flat,2020,2,Feb,2020-02
2020-02-18,1.6057068899852667,12.120677116996742,-13.221426323038466,0.0609,0.18960473728607372,10,1.5599875391312703,1.4752666173221376,1.538672245542994,1.5721890766613686,1.5922997646556785,1.5990033273204725,1.603472369097002,0.02681425065910381,0.03901578818920215,0.006703562664757801,Flat,2020,2,Feb,2020-02
2020-02-19,1.6213734900374852,13.254149751757675,-14.512478593994095,0.0609,0.1865533892687432,10,1.5591882287523866,1.4720962362318657,1.544742341887341,1.5830573767914657,1.6060470447390458,1.6137102673882653,1.6188190824877453,0.030652890596799542,0.05452203863587868,0.007663222649180179,Flat,2020,2,Feb,2020-02
2020-02-20,1.5716382358684675,13.974766107378189,-15.0,0.0609,0.185596622795742,10,1.573337164939534,1.4508767714582895,1.509202605135347,1.5404198638382154,1.5591508870563338,1.5653945614624007,1.5695570110664452,0.02497469762418536,-0.00794260347713327,0.00624367440602569,Flat,2020,2,Feb,2020-02
2020-02-21,1.5107368713763507,13.408745044570912,-14.170813784142464,0.0609,0.18428493025711012,10,1.5618137395305802,1.4217947759750167,1.4643279359907733,1.4875318782564744,1.5014548741283693,1.50609587275236,1.5091898718350205,0.018563994495885527,-0.055717866778220326,0.004640998623952175,Flat,2020,2,Feb,2020-02
2020-02-24,1.4272103227976416,13.005347555648596,-13.497015823195252,0.0609,0.1949568257592487,10,1.531960716162704,1.3710108643212717,1.3972687251379883,1.4122390240509197,1.4212218032989232,1.4242160630482825,1.426212236214522,0.011977038997362799,-0.1077446531144215,0.0029942597493219925,Flat,2020,2,Feb,2020-02
2020-02-25,1.3746642727458858,13.515214291361406,-13.808412990759672,0.0609,0.19971053579919398,10,1.5320991603215783,1.342716495605621,1.356809493909748,1.3657363723492844,1.3710931125872148,1.3728786926665504,1.3740690793861072,0.0071423203172660266,-0.15922046765502795,0.0017855800792974108,Flat,2020,2,Feb,2020-02
2020-02-26,1.363975566534164,14.58189330418934,-15.0,0.0609,0.20922984348499352,10,1.5111320901132035,1.3171420903085764,1.3385139793539367,1.3512442176468114,1.35888302697919,1.361429296756677,1.3631268099416682,0.010185079109865658,-0.14970279335652648,0.0025462697774458753,Flat,2020,2,Feb,2020-02
2020-02-27,1.327005628467101,14.323895331186925,-15.0,0.0609,0.2152778013338385,10,1.4123501219839505,1.248756542464929,1.2858319658923716,1.306418241301825,1.3187706736009577,1.3228881510340293,1.3256331359894105,0.016469909732204302,-0.08946197094992114,0.004117477433030592,Flat,2020,2,Feb,2020-02
2020-02-28,1.1330476140576722,14.283463614155226,-15.0,0.0609,0.24458049905704657,10,1.2087053395757432,1.0498752837753862,1.0894116600977106,1.1112290811087808,1.1243202008780828,1.1286839074678774,1.1315930451944072,0.017454826359096565,-0.08002143210786583,0.004363706589753713,Flat,2020,2,Feb,2020-02
