date,regime_label,regime_confidence,days_in_regime,beta1,beta2,beta3,prob_easing,prob_neutral,prob_tightening,y1y,days_to_maturity,tau_remaining,implied_price,unrealised_pnl,modified_duration,dv01,convexity,current_yield_pct,purchase_yield_pct,rate_change_bps,carry_accrued,total_pnl,cusip,purchase_price,purchase_yield_pct_col,face_value,maturity_date,year,month_number,month_short,period_label
2026-04-09,Tightening,0.9999999999946738,384,4.257576491877763,10.788149787996508,-15.0,4.396023094673663e-12,9.30107599902197e-13,0.9999999999946738,4.001075941638447,373,1.0212183436002737,95.99637828235372,-0.44319671764628765,1.0212183436002737,0.009803326242113056,1.0428869053056868,4.001075941638447,3.6253539569941333,37.57219846443141,-0.07937390771315389,-0.5225706253594415,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
2026-04-10,Tightening,0.9999999999944924,385,4.27903171328242,10.73953668438604,-15.0,4.42361057701938e-12,1.0841081089045208e-12,0.9999999999944924,4.019570625252052,372,1.0184804928131417,95.98881202547447,-0.4507629745255315,1.0184804928131417,0.009776273257625326,1.0373025142409,4.019570625252052,3.6253539569941333,39.421666825791846,-0.069455615706282,-0.5202185902318135,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
2026-04-13,Tightening,0.9999999999950496,386,4.263184564131845,10.914710049814346,-15.0,4.3271832170015266e-12,6.230737050498711e-13,0.9999999999950496,4.01439153326754,369,1.0102669404517455,96.02553209858691,-0.4140429014130973,1.0102669404517455,0.009701142051849028,1.0206392909697306,4.01439153326754,3.6253539569941333,38.90375762734068,-0.039694832255121604,-0.4537377336682189,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
2026-04-14,Tightening,0.9999999999954142,387,4.229046799290405,11.095646679011336,-15.0,4.235982232772471e-12,3.498426620558617e-13,0.9999999999954142,3.991272808329733,368,1.0075290896646132,96.05845874499747,-0.38111625500253865,1.0075290896646132,0.00967816914939331,1.0151148665204042,3.991272808329733,3.6253539569941333,36.591885133559956,-0.029772601635436047,-0.4108888566379747,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
2026-04-15,Tightening,0.9999999999951406,388,4.250261278409896,10.952798499547008,-15.0,4.3074259402489466e-12,5.520430747165044e-13,0.9999999999951406,4.00378783396286,367,1.0047912388774811,96.05687621537591,-0.3826987846240968,1.0047912388774811,0.009651710765514842,1.0096054337249434,4.00378783396286,3.6253539569941333,37.84338769687263,-0.01984938611820919,-0.402548170742306,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
2026-04-16,Tightening,0.9999999991023568,389,4.272310611878138,10.773612952058864,-15.0,6.158337308538128e-10,2.8180944435114153e-10,0.9999999991023568,4.014924768395655,366,1.002053388090349,96.05668599489249,-0.3828890051075149,1.002053388090349,0.00962539276499128,1.0041109925833478,4.014924768395655,3.6253539569941333,38.9570811401522,-0.009925185605652587,-0.3928141907131675,912797UE5,96.439575,3.6253539569941333,100.0,2027-04-17,2026,4,Apr,2026-04
